code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio
sz.300733,2024-04-27,2023-12-31,2.638152,136.459143,3.440805,104.626831,1.051124,0.497866
sz.300735,2024-04-23,2023-12-31,4.161311,86.511207,16.605156,21.679956,1.288827,0.809197
sz.300736,2024-04-20,2023-12-31,122.225892,2.945366,44.231764,8.138941,5.173960,3.831036
sz.300737,2024-04-30,2023-12-31,1.757694,204.813829,6.834163,52.676246,0.822891,0.601393
sz.300738,2024-04-22,2023-12-31,4.241714,84.871350,327.613869,1.098854,1.213041,0.171600
sz.300739,2024-04-24,2023-12-31,5.038325,71.452322,5.280818,68.171489,1.023777,0.493455
sz.300740,2024-04-24,2023-12-31,12.338737,29.176407,2.205304,163.243096,2.147194,1.157417
sz.300741,2024-03-27,2023-12-31,2.724816,132.119024,1.349113,266.844563,0.238203,0.172172
sz.300743,2024-04-23,2023-12-31,4.168884,86.354053,3.357902,107.209863,1.162801,0.712788
sz.300745,2024-04-26,2023-12-31,1.651438,217.991873,2.504114,143.764227,0.536897,0.414804
sz.300746,2024-03-15,2023-12-31,4.685832,76.827339,3.971063,90.654982,1.406195,0.901316
sz.300747,2024-04-19,2023-12-31,2.330841,154.450672,2.202555,163.443203,0.918166,0.650663
sz.300748,2024-03-29,2023-12-31,2.744720,131.160898,2.708739,132.905084,0.744617,0.580382
sz.300749,2024-04-23,2023-12-31,6.850226,52.553007,4.020130,89.550011,1.539476,0.785976
sz.300750,2024-03-16,2023-12-31,6.300515,57.138191,5.045569,71.349294,0.957388,0.608316
sz.300751,2024-04-25,2023-12-31,3.054236,117.869092,0.697739,515.981081,0.499865,0.428607
sz.300752,2024-04-26,2023-12-31,2.279142,157.954184,8.892931,40.481733,0.930748,0.585898
sz.300753,2024-04-26,2023-12-31,3.205083,112.321583,2.367953,152.027027,0.951171,0.488119
sz.300755,2024-04-20,2023-12-31,40.042621,8.990420,2.663197,135.175728,1.385068,1.289929
sz.300756,2024-04-25,2023-12-31,5.387027,66.827208,1.017173,353.912702,0.522161,0.364096
sz.300757,2024-04-23,2023-12-31,5.914918,60.863062,1.263285,284.967941,0.985746,0.661732
sz.300758,2024-02-07,2023-12-31,3.505041,102.709217,2.508655,143.500618,1.032721,0.378076
sz.300759,2024-03-28,2023-12-31,5.595488,64.337552,5.330765,67.532078,1.325413,0.491300
sz.300760,2024-04-27,2023-12-31,11.726767,30.698999,2.953867,121.872778,1.215424,0.737853
sz.300761,2024-04-22,2023-12-31,650.349202,0.553549,5.749376,62.615229,3.510267,1.123993
sz.300762,2024-04-30,2023-12-31,0.310157,1160.701663,0.629391,571.973308,0.111927,0.091354
sz.300763,2024-04-29,2023-12-31,6.134574,58.683785,2.021573,178.076771,1.241371,0.334135
sz.300765,2024-03-15,2023-12-31,4.695925,76.662207,5.923008,60.780010,0.675179,0.489754
sz.300766,2024-04-23,2023-12-31,3.334066,107.976264,19.321808,18.631804,0.397348,0.205192
sz.300767,2024-04-23,2023-12-31,0.801434,449.194619,1.408332,255.627352,0.380136,0.266606
sz.300768,2024-04-16,2023-12-31,7.235097,49.757455,1.006148,357.817314,0.305808,0.274709
sz.300769,2024-04-24,2023-12-31,5.104855,70.521107,5.667082,63.524554,1.233946,0.681227
sz.300770,2024-04-23,2023-12-31,14.471648,24.876228,1.505775,239.075574,0.375258,0.338315
sz.300771,2024-04-09,2023-12-31,5.088805,70.743525,1.389242,259.141952,0.219189,0.182396
sz.300772,2024-04-19,2023-12-31,2.673586,134.650602,2.161195,166.574125,0.846484,0.590347
sz.300773,2024-04-22,2023-12-31,7.366298,48.871227,583.852879,0.616594,0.804912,0.523045
sz.300774,2024-04-27,2023-12-31,1.184962,303.807227,1.377895,261.267146,0.383459,0.245837
sz.300775,2024-04-20,2023-12-31,1.414201,254.560623,1.301976,276.497696,0.408456,0.325271
sz.300776,2024-04-26,2023-12-31,2.072526,173.701061,0.552199,651.937704,0.304392,0.277948
sz.300777,2024-04-23,2023-12-31,0.822712,437.577025,4.015192,89.659295,0.208869,0.125137
sz.300778,2024-04-26,2023-12-31,1.184311,303.974129,0.937477,384.000000,0.180910,0.164505
sz.300779,2024-04-22,2023-12-31,4.940842,72.862074,4.831558,74.509479,1.419883,0.366340
sz.300780,2024-04-19,2023-12-31,4.401648,81.787542,0.910714,395.300318,0.597297,0.231030
sz.300781,2024-04-29,2023-12-31,2.289057,157.270020,,,0.856031,0.511579
sz.300782,2024-04-29,2023-12-31,9.532892,37.763987,1.459784,246.609125,1.277021,0.427952
sz.300783,2024-03-26,2023-12-31,14.398953,25.001818,4.437321,81.130417,1.861385,1.411780
sz.300785,2024-04-26,2023-12-31,3.042999,118.304324,46.128847,7.804235,0.971193,0.640629
sz.300786,2024-04-26,2023-12-31,1.950991,184.521631,0.818222,439.990222,0.443850,0.230286
sz.300787,2024-04-26,2023-12-31,4.371290,82.355558,5.142058,70.010307,1.164705,0.637179
sz.300788,2024-03-15,2023-12-31,18.206499,19.773159,2.245998,160.284951,0.629327,0.525814
sz.300789,2024-04-26,2023-12-31,1.508880,238.587529,1.547859,232.573164,0.546406,0.461596
sz.300790,2024-04-25,2023-12-31,3.443886,104.533067,2.613040,137.772675,1.059571,0.459758
sz.300791,2024-04-22,2023-12-31,6.626761,54.325183,7.000504,51.424898,1.641065,0.763632
sz.300792,2024-04-20,2023-12-31,4.744438,75.878331,2.800907,128.530115,0.644425,0.398122
sz.300793,2024-04-25,2023-12-31,4.921936,73.141955,3.760005,95.744681,1.096368,0.700588
sz.300795,2024-03-27,2023-12-31,225.687418,1.595127,,,1.381922,1.140722
sz.300796,2024-04-20,2023-12-31,5.051408,71.267264,3.503299,102.760255,0.671249,0.278318
sz.300797,2024-04-19,2023-12-31,3.275052,109.921906,2.020719,178.156085,0.985393,0.535390
sz.300798,2024-04-24,2023-12-31,4.062937,88.605862,3.957479,90.966519,0.785125,0.408342
sz.300799,2024-04-29,2023-12-31,0.242013,1487.522697,0.226651,1588.001764,0.103961,0.072930
sz.300800,2024-04-23,2023-12-31,1.688500,213.207039,2.118272,169.947599,0.340766,0.279298
sz.300801,2024-03-30,2023-12-31,7.250569,49.651278,9.177450,39.226796,1.380810,0.732073
sz.300802,2024-04-20,2023-12-31,1.862021,193.338291,1.393137,258.416481,0.421278,0.343700
sz.300803,2024-01-27,2023-12-31,13.031208,27.625989,178.422151,2.017686,0.377809,0.229504
sz.300804,2024-04-26,2023-12-31,2.755041,130.669557,3.040462,118.401579,0.763595,0.357887
sz.300805,2024-04-26,2023-12-31,3.569621,100.851045,18.153560,19.830777,1.223664,1.057837
sz.300806,2024-04-19,2023-12-31,2.240575,160.673071,2.573446,139.892749,0.904171,0.283404
sz.300807,2024-04-27,2023-12-31,0.967917,371.932639,1.255069,286.829735,0.465912,0.293448
sz.300808,2024-04-25,2023-12-31,1.887413,190.737242,2.764531,130.222463,0.921495,0.347046
sz.300809,2024-04-13,2023-12-31,3.344116,107.651756,0.712868,504.979661,0.291740,0.230658
sz.300810,2024-04-18,2023-12-31,0.341368,1054.581704,0.914540,393.657736,0.170667,0.140814
sz.300811,2024-04-20,2023-12-31,2.183061,164.906077,3.864726,93.150827,0.961740,0.486741
sz.300812,2024-04-27,2023-12-31,2.214923,162.533866,0.513259,701.344243,0.450530,0.362970
sz.300813,2024-04-24,2023-12-31,6.861282,52.468329,0.945839,380.630154,0.384879,0.284633
sz.300814,2024-04-23,2023-12-31,3.274447,109.942223,3.235562,111.262208,0.948192,0.603567
sz.300815,2024-04-26,2023-12-31,2.223712,161.891476,46.070757,7.814060,1.368996,0.915393
sz.300816,2024-04-24,2023-12-31,4.352562,82.709910,2.592875,138.840680,0.813667,0.585599
sz.300817,2024-04-19,2023-12-31,3.513510,102.461629,3.814984,94.364351,1.197570,0.575066
sz.300818,2024-03-29,2023-12-31,5.732619,62.798525,2.220835,162.103746,0.738175,0.418892
sz.300819,2024-04-25,2023-12-31,7.817764,46.048970,4.624885,77.839521,1.372283,0.663896
sz.300820,2024-04-25,2023-12-31,5.825875,61.793297,0.627460,573.705179,0.567936,0.523419
sz.300821,2024-03-27,2023-12-31,3.389406,106.213294,10.464518,34.402026,1.641562,0.699184
sz.300822,2024-04-20,2023-12-31,3.617003,99.529908,3.247141,110.868159,0.942919,0.555536
sz.300823,2024-04-24,2023-12-31,1.887630,190.715372,1.045221,344.431688,0.564740,0.372012
sz.300824,2024-03-29,2023-12-31,21.431343,16.797827,2.764650,130.213043,0.776399,0.662447
sz.300825,2024-04-25,2023-12-31,2.291715,157.087591,1.247129,288.669714,0.501333,0.254990
sz.300826,2024-04-26,2023-12-31,1.643990,218.979416,0.636284,565.770863,0.397331,0.320808
sz.300827,2024-04-23,2023-12-31,3.087083,116.614926,2.785929,129.222154,0.960238,0.853729
sz.300828,2024-04-19,2023-12-31,4.312203,83.484018,2.691276,133.764352,1.167729,0.721852
sz.300829,2024-04-22,2023-12-31,11.401350,31.575207,3.585265,100.410008,1.548720,0.480079
sz.300830,2024-04-13,2023-12-31,0.760896,473.126483,2.992007,120.320856,0.452961,0.349432
sz.300831,2024-03-30,2023-12-31,1.084251,332.026446,0.510408,705.329154,0.148195,0.124221
sz.300832,2024-04-12,2023-12-31,7.069329,50.924209,1.210029,297.520661,0.794962,0.515803
sz.300833,2024-04-25,2023-12-31,6.545455,54.999993,2.696257,133.516300,0.629946,0.517392
sz.300834,2024-04-27,2023-12-31,,,11.357590,31.696837,1.546266,0.464877
sz.300835,2024-04-24,2023-12-31,3.380937,106.479345,2.008475,179.238237,1.192523,0.566380
sz.300836,2024-04-22,2023-12-31,1.746233,206.158112,1.853290,194.248098,0.841364,0.649169
sz.300837,2024-04-25,2023-12-31,2.691472,133.755826,0.590728,609.446420,0.417171,0.290199
sz.300838,2024-04-22,2023-12-31,1.765628,203.893447,4.199441,85.726532,1.090389,0.775026
sz.300839,2024-04-29,2023-12-31,2591.672726,0.138906,6.871593,52.389545,2.421415,1.267896
sz.300840,2024-04-25,2023-12-31,12.382113,29.074197,3.378717,106.549856,0.861374,0.451605
sz.300841,2024-03-30,2023-12-31,1.169484,307.828198,0.624415,576.553491,0.656975,0.398315
sz.300842,2024-02-29,2023-12-31,3.577623,100.625485,17.691113,20.349215,2.066301,1.894065
sz.300843,2024-04-26,2023-12-31,2.007968,179.285726,6.316896,56.989979,0.930583,0.608654
sz.300844,2024-04-24,2023-12-31,1.268178,283.871902,,,0.414801,0.347952
sz.300845,2024-04-19,2023-12-31,1.572639,228.914576,1.058673,340.039671,0.468926,0.345308
sz.300846,2024-04-18,2023-12-31,3.743296,96.171920,146.940389,2.449973,1.487446,0.584375
sz.300847,2024-04-10,2023-12-31,5.799229,62.077221,3.824312,94.134874,1.182169,0.747230
sz.300848,2024-04-23,2023-12-31,9.224612,39.026030,4.427301,81.313667,1.076752,0.559825
sz.300849,2024-04-25,2023-12-31,3.339603,107.797231,3.331570,108.056189,0.695650,0.314651
sz.300850,2024-04-19,2023-12-31,1.981537,181.677145,2.375841,151.527906,0.626860,0.299533
sz.300851,2024-04-25,2023-12-31,1.477766,243.610895,0.679265,529.957309,0.361239,0.258057
sz.300852,2024-03-30,2023-12-31,4.152417,86.696490,7.319369,49.184359,1.016087,0.648170
sz.300853,2024-04-23,2023-12-31,0.622823,578.012903,1.245867,288.947749,0.257496,0.183729
sz.300854,2024-04-29,2023-12-31,2.628340,136.968597,0.991537,363.086233,0.636346,0.501740
sz.300855,2024-04-19,2023-12-31,6.231898,57.767309,2.120989,169.731259,1.206702,0.679488
sz.300856,2024-04-17,2023-12-31,6.549222,54.968363,2.794304,128.833697,1.343982,0.779076
sz.300857,2024-03-26,2023-12-31,5.823605,61.817383,3.753170,95.918150,1.407650,1.177363
sz.300858,2024-04-25,2023-12-31,3.406050,105.694278,3.014994,119.402985,0.262201,0.166215
sz.300859,2024-04-23,2023-12-31,70.153054,5.131637,107.826794,3.338688,1.077702,0.416626
sz.300860,2024-03-09,2023-12-31,2.075367,173.463283,5.454321,66.002970,0.196370,0.178970
sz.300861,2024-04-25,2023-12-31,3.517606,102.342330,2.260036,159.292035,0.789174,0.627087
sz.300862,2024-04-22,2023-12-31,1.410606,255.209475,1.678684,214.451659,0.364637,0.244649
sz.300863,2024-04-19,2023-12-31,3.444328,104.519649,8.615484,41.785155,1.927507,1.327235
sz.300864,2024-03-29,2023-12-31,3.657285,98.433674,4.841499,74.357121,0.483359,0.447798
sz.300865,2024-03-29,2023-12-31,2.805004,128.342046,1.453758,247.626909,0.617929,0.453722
sz.300866,2024-04-25,2023-12-31,12.731354,28.276648,5.080957,70.852194,2.163538,1.528433
sz.300867,2024-04-19,2023-12-31,1.736327,207.334235,19.858996,18.127801,1.112492,0.206646
sz.300868,2024-04-25,2023-12-31,3.071038,117.224214,5.532788,65.066512,0.413705,0.323073
sz.300869,2024-04-25,2023-12-31,7.446090,48.347524,0.709199,507.614213,0.296356,0.215098
sz.300870,2024-04-24,2023-12-31,2.978303,120.874211,6.234544,57.743203,1.397777,0.809794
sz.300871,2024-04-25,2023-12-31,3.014450,119.424774,3.771381,95.455269,0.779198,0.341938
sz.300872,2024-04-22,2023-12-31,1.373977,262.013133,3.141601,114.591291,0.655481,0.538135
sz.300873,2024-04-22,2023-12-31,2.806398,128.278298,51.134711,7.040229,0.780372,0.459833
sz.300875,2024-04-26,2023-12-31,1.390109,258.972523,0.950847,378.628523,0.312078,0.181524
sz.300876,2024-03-30,2023-12-31,4.197730,85.760644,6.449509,55.818280,0.749385,0.336138
sz.300877,2024-04-20,2023-12-31,11.097413,32.439993,12.088544,29.780370,0.781137,0.483041
sz.300878,2024-04-29,2023-12-31,2.132581,168.809513,1.910099,188.471808,0.537333,0.262408
sz.300879,2024-04-23,2023-12-31,4.999676,72.004669,0.960617,374.765771,0.584519,0.324883
sz.300880,2024-04-26,2023-12-31,3.099047,116.164729,5.861254,61.419822,0.955758,0.730965
sz.300881,2024-04-23,2023-12-31,3.257491,110.514516,4.497509,80.044469,1.220523,0.894552
sz.300882,2024-04-23,2023-12-31,4.839559,74.386937,4.723354,76.216285,1.039278,0.754860
sz.300883,2024-04-23,2023-12-31,4.803449,74.946153,1.657667,217.168366,0.651172,0.340338
sz.300884,2024-04-27,2023-12-31,1.702926,211.400892,3.283333,109.645783,0.580470,0.465116
sz.300885,2024-04-24,2023-12-31,3.142789,114.547948,4.294096,83.835961,0.329875,0.258778
sz.300886,2024-04-23,2023-12-31,3.563054,101.036913,2.153844,167.146439,0.879930,0.442217
sz.300887,2024-04-23,2023-12-31,2.346592,153.413994,40.463697,8.896863,0.962629,0.553412
sz.300888,2024-04-25,2023-12-31,9.118739,39.479143,2.789341,129.064640,0.721727,0.463088
sz.300889,2024-04-25,2023-12-31,1.275936,282.145729,2.267066,158.793172,0.584948,0.395697
sz.300890,2024-04-18,2023-12-31,1.576219,228.394687,1.620780,222.112537,0.593219,0.370878
sz.300891,2024-04-23,2023-12-31,5.685280,63.321416,4.810860,74.830073,1.374242,0.652611
sz.300892,2024-04-18,2023-12-31,9.906602,36.339402,3.580848,100.536193,1.183149,0.804995
sz.300893,2024-04-16,2023-12-31,2.407782,149.515215,3.604038,99.889012,1.296541,0.725835
sz.300894,2024-04-22,2023-12-31,11.830541,30.429717,4.432722,81.214610,0.963079,0.654771
sz.300895,2024-04-27,2023-12-31,1.760129,204.530420,2.463469,146.133550,0.599681,0.233116
sz.300896,2024-03-20,2023-12-31,17.190668,20.941595,2.917872,123.376401,0.684398,0.437704
sz.300897,2024-03-29,2023-12-31,2.038155,176.630311,1.418275,253.825002,0.754454,0.519711
sz.300898,2024-04-25,2023-12-31,25.285286,14.237529,4.845114,74.301872,1.264961,0.851015
sz.300899,2024-04-23,2023-12-31,1.009011,356.785028,1.414494,254.506893,0.191231,0.173944
sz.300900,2024-04-25,2023-12-31,1.049787,342.926616,1.089703,330.366156,0.514926,0.197967
sz.300901,2024-03-30,2023-12-31,1.907213,188.757070,31.603412,11.391179,0.617883,0.391918
sz.300902,2024-04-23,2023-12-31,2.004276,179.615998,1.933018,186.239007,0.572661,0.373782
sz.300903,2024-04-24,2023-12-31,1.980188,181.800962,8.079035,44.559970,0.881955,0.460414
sz.300904,2024-03-29,2023-12-31,1.607383,223.966589,5.137051,70.078449,0.761567,0.436853
sz.300905,2024-03-29,2023-12-31,9.777877,36.817809,6.567926,54.812040,1.374976,0.692305
sz.300906,2024-04-26,2023-12-31,1.070663,336.240408,2.168475,166.013373,0.177366,0.164041
sz.300907,2024-03-30,2023-12-31,3.511988,102.506038,3.220254,111.790827,1.232342,0.799068
sz.300908,2024-04-09,2023-12-31,9.337875,38.552669,2.373872,151.649185,0.817404,0.535271
sz.300909,2024-04-23,2023-12-31,3.152212,114.205512,5.709392,63.053911,1.118522,0.589392
sz.300910,2024-03-27,2023-12-31,12.707333,28.330098,3.828189,94.038974,1.115053,0.784803
sz.300911,2024-04-24,2023-12-31,14.685913,24.513288,6.773079,53.151437,0.848494,0.582801
sz.300912,2024-04-25,2023-12-31,3.629742,99.180595,3.659640,98.371407,1.363926,0.640232
sz.300913,2024-04-29,2023-12-31,5.255180,68.503844,6.369089,56.522900,1.945900,1.267365
sz.300915,2024-04-24,2023-12-31,24.067236,14.958095,3.665334,98.218427,0.688058,0.546503
sz.300916,2024-03-22,2023-12-31,2.620629,137.371589,8.612924,41.797768,0.697183,0.610233
sz.300917,2024-04-22,2023-12-31,5.612811,64.138984,450.032965,0.799941,1.610442,1.469655
sz.300918,2024-03-20,2023-12-31,9.244287,38.942971,1.634658,220.223894,0.873598,0.464973
sz.300919,2024-04-24,2023-12-31,7.630119,47.181437,3.361401,107.098233,1.095744,0.590607
sz.300920,2024-04-22,2023-12-31,2.960445,121.603358,3.870608,93.008836,0.476642,0.268130
sz.300921,2024-04-25,2023-12-31,4.542495,79.251608,17.119045,21.029266,0.707965,0.620497
sz.300922,2024-04-10,2023-12-31,1.209745,297.583326,2.462963,146.163216,0.220732,0.163367
sz.300923,2024-04-23,2023-12-31,0.925664,388.909883,2.292430,157.040656,0.403686,0.321303
sz.300925,2024-04-29,2023-12-31,3.273071,109.988448,93.092695,3.867113,1.502141,1.427596
sz.300926,2024-03-30,2023-12-31,2.762491,130.317168,2.538189,141.832795,1.087424,0.647664
sz.300927,2024-04-19,2023-12-31,11.848090,30.384645,11.366635,31.671740,1.513956,0.790189
sz.300928,2024-04-19,2023-12-31,2.531788,142.191975,15.030351,23.951458,0.974086,0.715662
sz.300929,2024-04-24,2023-12-31,1.211426,297.170478,1.272466,282.907662,0.458615,0.194583
sz.300930,2024-04-23,2023-12-31,3.231897,111.389695,6.871617,52.389545,1.072735,0.437381
sz.300931,2024-04-22,2023-12-31,1.792935,200.788111,1.833626,196.335079,0.543914,0.419944
sz.300932,2024-04-24,2023-12-31,3.186005,112.994190,4.986271,72.197822,1.321645,0.653910
sz.300933,2024-04-27,2023-12-31,2.265756,158.887342,2.636963,136.518771,0.892759,0.759789
sz.300935,2024-04-12,2023-12-31,1.459399,246.676891,7.864121,45.777648,0.182872,0.169842
sz.300936,2024-04-23,2023-12-31,1.950398,184.577690,4.115648,87.472058,0.367148,0.262594
sz.300937,2024-04-10,2023-12-31,45.771964,7.865077,8.060961,44.659472,3.356054,2.702556
sz.300938,2024-03-30,2023-12-31,2.937076,122.570863,4.884457,73.702528,0.677442,0.375651
sz.300939,2024-04-20,2023-12-31,4.510301,79.817287,6.104780,58.969991,0.707883,0.608078
sz.300940,2024-04-23,2023-12-31,1.706441,210.965420,15.727779,22.889406,0.568260,0.334455
sz.300941,2024-04-26,2023-12-31,3.590467,100.265499,4.100502,87.794171,0.192841,0.187420
sz.300942,2024-04-26,2023-12-31,3.175811,113.356864,1.926759,186.838281,0.359901,0.192593
sz.300943,2024-04-23,2023-12-31,3.144038,114.502451,2.836257,126.925925,0.502306,0.383010
sz.300945,2024-04-27,2023-12-31,42.585619,8.453558,3.397130,105.972741,1.633575,1.501359
sz.300946,2024-04-20,2023-12-31,3.069446,117.285002,1.300079,276.901777,0.754505,0.403733
sz.300947,2024-04-23,2023-12-31,37.564319,9.583563,,,0.894404,0.187243
sz.300948,2024-04-26,2023-12-31,1.246233,288.870473,0.439524,819.112628,0.283202,0.242214
sz.300949,2024-04-24,2023-12-31,1.201182,299.704760,5.487016,65.609623,0.405923,0.315224
sz.300950,2024-04-24,2023-12-31,2.459452,146.374097,0.864732,416.329363,0.394778,0.306265
sz.300951,2024-04-22,2023-12-31,2.148654,167.546771,16.452359,21.881306,0.751605,0.580312
sz.300952,2024-04-22,2023-12-31,4.873593,73.867474,2.819586,127.677685,1.412637,0.577527
sz.300953,2024-04-22,2023-12-31,2.506940,143.601343,5.919003,60.821085,1.100260,0.642626
sz.300955,2024-04-22,2023-12-31,3.645076,98.763379,5.013799,71.801827,1.606097,0.628285
sz.300956,2024-04-23,2023-12-31,3.040764,118.391314,3.275260,109.913596,1.224870,0.645873
sz.300957,2024-04-26,2023-12-31,12.896932,27.913616,1.830152,196.699814,0.982801,0.776368
sz.300958,2024-04-20,2023-12-31,1.593065,225.979485,0.651505,552.570990,0.456742,0.401279
sz.300959,2024-04-24,2023-12-31,5.480674,65.685348,81.744297,4.403977,1.445551,1.224738
sz.300960,2024-03-23,2023-12-31,1.711099,210.391157,1.260146,285.691612,0.448702,0.396065
sz.300961,2024-04-29,2023-12-31,0.942232,382.071402,7.506880,47.955881,0.659953,0.177524
sz.300962,2024-04-27,2023-12-31,12.920228,27.863286,202.453241,1.778189,0.899200,0.317504
sz.300963,2024-04-22,2023-12-31,2.377140,151.442460,2.782386,129.384704,1.002644,0.733479
sz.300964,2024-04-27,2023-12-31,3.113652,115.619860,4.379704,82.197411,0.590236,0.380178
sz.300965,2024-04-25,2023-12-31,-0.258806,-1391.002083,0.834173,431.551187,-0.080060,-0.054872
sz.300966,2024-04-26,2023-12-31,2.525375,142.553085,1.065046,338.028169,0.543709,0.250838
sz.300967,2024-04-19,2023-12-31,30.424497,11.832570,8.937226,40.281072,4.527610,0.541203
sz.300968,2024-04-25,2023-12-31,3.025111,119.003894,4.340885,82.932111,0.710058,0.496072
sz.300969,2024-04-25,2023-12-31,4.100975,87.784011,5.324753,67.608173,1.050982,0.712210
sz.300970,2024-04-23,2023-12-31,63.967472,5.627860,4.990208,72.141397,1.489686,0.486041
sz.300971,2024-04-19,2023-12-31,1.505511,239.121514,3.104562,115.956967,0.492954,0.335318
