code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.002569,2024-04-30,2023-12-31,-0.533639,2.119794,0.541378,0.972044,-0.478374,0.999508,0.984528,-0.486131
sz.002570,2024-04-30,2023-12-31,0.030326,2.485088,0.650145,0.820887,0.022865,0.865666,0.669239,0.039468
sz.002571,2024-04-13,2023-12-31,-0.067104,2.302904,0.452791,0.782354,-0.082256,1.013023,1.622830,-0.050035
sz.002572,2024-04-12,2023-12-31,0.197109,2.079397,0.876730,0.953293,0.113416,0.817149,0.972176,0.142767
sz.002573,2024-04-30,2023-12-31,0.019877,3.763462,0.357220,0.535951,0.027587,0.905444,0.394818,0.077168
sz.002574,2024-04-26,2023-12-31,0.052718,1.954666,0.667527,1.003287,0.040271,0.763435,1.029783,0.051224
sz.002575,2024-04-30,2023-12-31,0.011402,1.074853,0.072041,0.959181,0.153521,0.819507,1.024948,0.182774
sz.002576,2024-03-29,2023-12-31,0.075938,1.486092,0.972693,1.002718,0.052391,0.876502,1.009860,0.059190
sz.002577,2024-03-30,2023-12-31,0.027894,1.072412,0.337301,1.000000,0.077114,0.894125,1.401239,0.061549
sz.002578,2024-04-03,2023-12-31,0.017557,1.630143,1.132229,0.972091,0.009786,0.834941,1.154864,0.010148
sz.002579,2024-04-26,2023-12-31,-0.053013,2.542947,0.398638,1.014194,-0.051564,0.930401,2.342718,-0.023657
sz.002580,2024-04-20,2023-12-31,0.089471,1.603462,0.904378,1.026327,0.060116,0.919667,0.989829,0.066039
sz.002581,2024-04-30,2023-12-31,-0.149689,1.169533,0.165461,1.032046,-0.749517,1.028364,1.022682,-0.712679
sz.002582,2024-04-26,2023-12-31,-0.012438,1.300466,0.318525,0.917850,-0.032714,1.113367,0.618555,-0.047502
sz.002583,2024-04-30,2023-12-31,-0.064250,1.932317,0.484624,1.027603,-0.066767,0.967521,1.248595,-0.055269
sz.002584,2024-04-27,2023-12-31,0.014317,2.092168,1.578681,0.964050,0.004496,0.805871,0.437408,0.012756
sz.002585,2024-04-29,2023-12-31,-0.017607,1.347473,0.412462,1.000000,-0.031679,0.732368,1.088386,-0.039743
sz.002586,2024-04-30,2023-12-31,-0.039825,2.356646,0.262853,0.912196,-0.070479,1.201386,1.828714,-0.032080
sz.002587,2024-04-27,2023-12-31,0.009918,1.538484,0.307866,1.240154,0.016885,3.693135,-0.500211,-0.009140
sz.002588,2024-04-19,2023-12-31,0.121409,2.003116,0.864192,0.969879,0.072313,0.877347,1.136682,0.072511
sz.002589,2024-04-30,2023-12-31,0.003743,3.227868,0.458578,0.635499,0.003979,-0.236093,6.038725,-0.002791
sz.002590,2024-04-17,2023-12-31,0.151072,2.395738,0.785878,1.006083,0.079755,0.969967,0.960332,0.085620
sz.002591,2024-04-25,2023-12-31,-0.058668,1.462469,0.399218,0.981300,-0.102401,1.058633,1.186343,-0.081536
sz.002592,2024-03-30,2023-12-31,0.133597,1.460388,0.470577,1.006396,0.193165,1.072414,1.064452,0.169216
sz.002593,2024-04-16,2023-12-31,0.025382,2.126747,0.784702,1.006382,0.015113,0.922215,0.656092,0.024977
sz.002594,2024-03-27,2023-12-31,0.240481,4.696651,1.026608,0.958421,0.052039,0.841031,1.026683,0.060268
sz.002595,2024-03-16,2023-12-31,0.202134,1.160190,0.774438,1.000277,0.224907,0.873878,1.000701,0.257186
sz.002596,2024-04-19,2023-12-31,-0.407056,3.410749,0.403415,0.982869,-0.300993,1.036296,1.227371,-0.236644
sz.002597,2024-04-16,2023-12-31,0.099366,1.414882,0.529699,0.999907,0.132595,0.885870,1.017181,0.147150
sz.002598,2024-04-23,2023-12-31,0.092852,2.351725,0.742812,0.931388,0.057068,0.872081,0.884643,0.073972
sz.002599,2024-04-27,2023-12-31,0.002834,1.825014,0.903983,0.691568,0.002484,1.098732,0.980021,0.002307
sz.002600,2024-04-30,2023-12-31,0.115813,2.071868,0.930050,1.001751,0.059997,0.811957,0.894760,0.082583
sz.002601,2024-04-24,2023-12-31,0.149025,2.840688,0.435662,0.993976,0.121147,0.828666,0.916803,0.159461
sz.002602,2024-04-30,2023-12-31,0.021379,1.441321,0.376019,0.891486,0.044249,0.609066,0.795796,0.091294
sz.002603,2024-04-27,2023-12-31,0.120846,1.488497,0.619431,1.006008,0.130283,0.798179,0.986639,0.165436
sz.002605,2024-04-30,2023-12-31,0.189831,1.540486,0.943583,0.946688,0.137950,0.834503,0.996228,0.165934
sz.002606,2024-04-25,2023-12-31,0.034065,1.428799,0.382360,1.020546,0.061099,0.871181,1.047640,0.066945
sz.002607,2024-04-30,2023-12-31,-0.310950,11.259590,0.406977,1.000000,-0.067857,1.584283,1.399067,-0.030614
sz.002608,2024-04-12,2023-12-31,0.065530,3.007937,0.402688,0.644445,0.083949,0.837702,0.781154,0.128289
sz.002609,2024-04-27,2023-12-31,0.046654,1.625559,0.420474,0.901044,0.075753,0.970292,0.893303,0.087397
sz.002610,2024-04-30,2023-12-31,-0.338001,4.495606,0.424122,0.923920,-0.191869,0.943353,1.359023,-0.149659
sz.002611,2024-03-28,2023-12-31,0.101040,1.686961,0.656087,0.921124,0.099108,0.714001,1.017096,0.136473
sz.002612,2024-04-23,2023-12-31,0.076418,2.447746,0.713695,0.892683,0.049002,0.865656,0.793610,0.071329
sz.002613,2024-04-27,2023-12-31,0.049537,1.447537,0.685167,0.941765,0.053035,0.895010,1.056328,0.056097
sz.002614,2024-04-27,2023-12-31,0.022346,1.810946,0.601470,0.902201,0.022740,0.745197,0.798867,0.038198
sz.002615,2024-04-02,2023-12-31,0.174407,1.794864,0.936413,1.009860,0.102755,1.100690,1.019153,0.091601
sz.002616,2024-03-30,2023-12-31,0.061677,3.892797,0.395175,0.983033,0.040785,0.681047,0.446648,0.134079
sz.002617,2024-04-18,2023-12-31,0.022158,1.654809,0.283462,1.765118,0.026761,0.498567,0.774773,0.069280
sz.002620,2024-04-30,2023-12-31,-0.874336,10.400695,0.350152,1.061150,-0.226247,1.257523,1.262031,-0.142560
sz.002621,2024-04-30,2023-12-31,-120.615831,249.336256,0.054756,0.708442,-12.470575,0.978662,1.008855,-12.630632
sz.002622,2024-04-29,2023-12-31,-0.187738,3.154628,0.477224,1.619736,-0.076991,1.076624,4.803619,-0.014887
sz.002623,2024-04-27,2023-12-31,0.025826,1.584717,0.708069,0.964363,0.023866,1.030696,0.835602,0.027711
sz.002624,2024-04-16,2023-12-31,0.054262,1.662953,0.517234,0.843605,0.074781,0.644032,0.984145,0.117984
sz.002625,2024-04-29,2023-12-31,0.068394,1.112780,0.157455,1.000281,0.390240,0.872151,1.354003,0.330461
sz.002626,2024-04-30,2023-12-31,0.073082,1.414503,0.579295,1.001866,0.089021,0.825422,0.943996,0.114248
sz.002627,2024-04-18,2023-12-31,0.042269,1.407167,0.370834,1.085148,0.074646,0.756074,1.242113,0.079485
sz.002628,2024-04-30,2023-12-31,0.001500,2.505581,0.155473,0.837851,0.004597,0.319685,0.146190,0.098358
sz.002629,2024-03-18,2023-12-31,-0.817246,5.150330,0.945562,1.030241,-0.162888,1.007656,1.006399,-0.160622
sz.002630,2024-04-27,2023-12-31,-0.258141,13.477239,0.185207,0.952178,-0.108612,0.877653,-4.311182,0.028705
sz.002631,2024-04-20,2023-12-31,0.017613,2.506082,0.427719,1.330294,0.012352,0.557107,0.428945,0.051689
sz.002632,2024-04-30,2023-12-31,0.068669,1.186587,0.488457,1.003290,0.118088,0.806181,1.046682,0.139945
sz.002633,2024-04-30,2023-12-31,-0.045033,1.547368,0.418434,1.000000,-0.069553,1.002252,1.195375,-0.058054
sz.002634,2024-04-26,2023-12-31,-0.087894,3.091322,0.245431,0.591305,-0.195918,1.024702,0.994017,-0.192346
sz.002635,2024-03-29,2023-12-31,0.052049,1.347759,0.566999,1.009657,0.067459,0.960174,1.001736,0.070135
sz.002636,2024-04-29,2023-12-31,-0.022847,1.796732,0.576182,1.031605,-0.021393,1.053765,0.590217,-0.034396
sz.002637,2024-04-19,2023-12-31,0.024175,2.135317,1.238260,1.929221,0.004739,0.391088,0.572686,0.021160
sz.002638,2024-04-20,2023-12-31,-0.022392,1.097265,0.113692,0.999768,-0.179540,0.915321,0.893486,-0.219533
sz.002639,2024-04-30,2023-12-31,-0.006226,1.848588,0.445595,0.690734,-0.010942,0.572931,162.794972,-0.000117
sz.002640,2024-03-30,2023-12-31,-0.006927,2.764038,1.711608,0.770256,-0.001901,-0.403678,0.171967,0.027385
sz.002641,2024-04-26,2023-12-31,0.069783,1.610988,0.891790,0.965784,0.050294,0.909183,1.116401,0.049550
sz.002642,2024-04-24,2023-12-31,-0.275671,2.197651,0.820681,1.000000,-0.152847,1.076791,1.029848,-0.137833
sz.002643,2024-04-20,2023-12-31,0.114919,1.460528,0.443974,0.865417,0.204786,0.926965,0.991009,0.222926
sz.002644,2024-04-10,2023-12-31,0.038788,1.482075,0.453063,0.986314,0.058568,0.834401,1.053263,0.066642
sz.002645,2024-04-26,2023-12-31,-0.041228,1.635466,1.092248,0.820674,-0.028123,1.000984,1.420892,-0.019773
sz.002646,2024-04-19,2023-12-31,0.032108,1.169471,0.370898,0.964818,0.076724,0.639941,1.047581,0.114446
sz.002647,2024-04-30,2023-12-31,-1.736759,37.268764,0.389607,1.009542,-0.118480,1.050236,5.711864,-0.019751
sz.002648,2024-03-26,2023-12-31,0.205639,2.596897,0.685919,1.001199,0.115308,0.891157,0.947980,0.136491
sz.002649,2024-04-27,2023-12-31,0.055001,1.346641,1.240676,1.017041,0.032368,0.826777,1.079360,0.036272
sz.002650,2024-04-29,2023-12-31,-0.086920,1.235018,0.534317,1.001419,-0.131532,0.989941,1.015890,-0.130790
sz.002651,2024-04-27,2023-12-31,0.046430,1.276824,0.317385,1.000000,0.114573,0.755730,1.272133,0.119175
sz.002652,2024-04-24,2023-12-31,0.131205,2.392908,0.746222,1.000000,0.073478,1.072274,0.701515,0.097682
sz.002653,2024-04-20,2023-12-31,0.081798,1.759905,0.528406,0.998473,0.088094,0.976995,0.929475,0.097010
sz.002654,2024-04-27,2023-12-31,0.030635,2.791462,1.027152,1.871350,0.005710,0.666274,0.547740,0.015645
sz.002655,2024-04-03,2023-12-31,0.084576,1.957399,0.774295,0.934320,0.059726,0.938652,0.911207,0.069830
sz.002656,2024-04-29,2023-12-31,-0.203022,1.581067,0.417515,0.999782,-0.307621,1.005892,1.038385,-0.294514
sz.002657,2024-04-26,2023-12-31,-0.055791,1.351189,0.381963,0.999739,-0.108128,1.107511,0.979629,-0.099661
sz.002658,2024-03-28,2023-12-31,0.076237,1.242862,0.456784,1.000441,0.134226,0.898752,0.987106,0.151298
sz.002659,2024-04-27,2023-12-31,-0.022341,1.426792,0.079952,1.025973,-0.190888,1.087144,4.229089,-0.041519
sz.002660,2024-03-30,2023-12-31,0.061256,1.481940,0.717308,1.124671,0.051238,0.913827,1.174503,0.047739
sz.002661,2024-03-16,2023-12-31,-0.023680,2.192856,0.852728,0.321251,-0.039420,1.247091,1.948599,-0.016222
sz.002662,2024-03-29,2023-12-31,0.128946,1.295330,0.711992,1.000000,0.139814,0.873900,0.983750,0.162632
sz.002663,2024-04-16,2023-12-31,0.004595,1.864294,0.326259,0.600497,0.012580,-0.360528,0.879198,-0.039687
sz.002664,2024-04-19,2023-12-31,0.074709,2.580278,0.550584,1.015300,0.051795,0.869901,1.123161,0.053013
sz.002665,2024-04-27,2023-12-31,-0.062441,1.547864,0.114261,1.002369,-0.352215,0.854104,1.439197,-0.286534
sz.002666,2024-04-18,2023-12-31,0.013046,1.526592,1.104176,1.073899,0.007207,1.035014,0.543864,0.012803
sz.002667,2024-04-26,2023-12-31,-0.305885,3.169983,0.493431,0.769179,-0.254243,1.069024,1.113806,-0.213526
sz.002668,2024-03-20,2023-12-31,0.660096,9.511244,1.339312,0.511531,0.101302,0.864723,1.007852,0.116237
sz.002669,2024-04-16,2023-12-31,0.010141,2.083382,0.448400,0.887867,0.012227,0.819842,0.407615,0.036588
sz.002670,2024-03-30,2023-12-31,-0.002741,2.892573,0.059208,0.989629,-0.016172,-1.601017,,
sz.002671,2024-03-30,2023-12-31,0.017498,1.653087,0.422008,1.090078,0.023011,0.723509,0.647779,0.049097
sz.002672,2024-03-28,2023-12-31,-0.175502,2.790766,0.337067,0.843726,-0.221126,1.002566,1.234912,-0.178604
sz.002673,2024-04-24,2023-12-31,0.042423,3.491580,0.071859,0.973176,0.173742,0.782010,,
sz.002674,2024-04-23,2023-12-31,0.078421,1.662437,0.683495,0.804947,0.085740,0.869235,0.948806,0.103960
sz.002675,2024-04-27,2023-12-31,0.044043,1.707180,0.402926,0.825028,0.077608,0.753721,0.914478,0.112596
sz.002676,2024-04-20,2023-12-31,0.030289,2.084481,0.935470,0.998222,0.015561,0.897910,0.632730,0.027390
sz.002677,2024-04-19,2023-12-31,0.232430,1.154768,0.725096,1.000000,0.277589,0.853505,1.058482,0.307265
sz.002678,2024-03-30,2023-12-31,0.001586,1.304856,0.233196,3.413804,0.001527,0.319061,-0.194311,-0.024623
sz.002679,2024-04-30,2023-12-31,0.010502,2.602431,0.074419,1.002013,0.054116,0.890798,0.146121,0.415753
sz.002681,2024-04-25,2023-12-31,0.019938,1.895420,0.681022,1.498081,0.010310,0.446166,0.555622,0.041591
sz.002682,2024-04-23,2023-12-31,-0.209510,4.191886,0.527135,0.785972,-0.120633,1.018162,1.601632,-0.073975
sz.002683,2024-03-30,2023-12-31,0.115456,2.547176,0.730728,0.736370,0.084237,0.857700,0.931037,0.105488
sz.002684,2024-04-30,2023-12-31,,-2.208589,0.244013,0.975139,-0.686724,1.016477,1.626175,-0.415449
sz.002685,2024-04-27,2023-12-31,-0.442021,1.767674,0.206909,0.970257,-1.245588,0.900269,1.005854,-1.375521
sz.002686,2024-04-24,2023-12-31,0.012849,1.858794,0.536715,0.882025,0.014602,0.752485,0.703367,0.027589
sz.002687,2024-02-29,2023-12-31,0.140700,1.458595,0.708655,0.983835,0.138357,0.870370,1.044746,0.152156
sz.002688,2024-04-29,2023-12-31,0.038697,2.228858,0.436599,0.915524,0.043436,0.930422,0.667416,0.069947
sz.002689,2024-04-27,2023-12-31,0.026939,1.681773,0.689918,1.000000,0.023218,0.791373,1.042275,0.028149
sz.002690,2024-03-30,2023-12-31,0.275441,1.246168,0.719739,1.000000,0.307098,0.865096,1.052680,0.337223
sz.002691,2024-04-20,2023-12-31,-0.002033,1.286497,0.291648,1.438965,-0.003765,0.193766,1.269516,-0.015306
sz.002692,2024-04-16,2023-12-31,0.046774,2.366145,1.237901,1.000000,0.015969,0.845667,0.601203,0.031409
sz.002693,2024-04-30,2023-12-31,-0.103025,1.740313,0.275255,0.704976,-0.305075,0.986411,1.150485,-0.268824
sz.002694,2024-04-26,2023-12-31,0.308517,5.325012,0.588184,1.060951,0.092843,0.999318,0.813530,0.114202
sz.002695,2024-03-30,2023-12-31,0.027472,1.237298,0.604132,1.065335,0.034499,0.888262,1.163935,0.033368
sz.002696,2024-04-27,2023-12-31,-0.019519,2.074174,0.927706,1.183360,-0.008572,0.594114,2.408986,-0.005989
sz.002697,2024-04-02,2023-12-31,0.135846,1.973435,1.243064,1.000058,0.055374,0.867694,0.985353,0.064766
sz.002698,2024-04-27,2023-12-31,0.161208,1.943975,0.398697,0.964991,0.215540,0.866610,0.996712,0.249537
sz.002699,2024-04-30,2023-12-31,-0.095828,1.529859,0.553846,0.997008,-0.113436,1.003413,1.098400,-0.102923
sz.002700,2024-04-25,2023-12-31,0.133484,1.359382,0.661217,1.010911,0.146903,0.828526,1.067750,0.166055
sz.002701,2024-04-30,2023-12-31,0.091194,1.968739,0.827879,1.047823,0.053398,0.702724,0.801118,0.094851
sz.002702,2024-04-26,2023-12-31,0.002272,1.967184,0.872993,-3.954827,-0.000335,-0.047313,0.632917,0.011172
sz.002703,2024-03-29,2023-12-31,0.053941,1.760739,0.721978,0.909724,0.046644,1.010267,0.937931,0.049225
sz.002705,2024-04-27,2023-12-31,0.134174,1.874039,1.073182,0.933619,0.071457,0.800600,1.016026,0.087847
sz.002706,2024-03-30,2023-12-31,0.129715,1.462747,0.795735,1.000000,0.111443,0.890878,1.011230,0.123704
sz.002707,2024-04-30,2023-12-31,0.043886,3.101902,1.445957,0.951474,0.010284,0.542717,0.669151,0.028317
sz.002708,2024-04-30,2023-12-31,-0.079714,2.031062,0.611864,0.843651,-0.076032,0.988983,1.256924,-0.061164
sz.002709,2024-03-26,2023-12-31,0.145991,1.911460,0.622312,1.026272,0.119589,0.792580,0.939995,0.160517
sz.002712,2024-03-30,2023-12-31,-0.090312,1.646693,2.270433,1.019747,-0.023688,1.093798,1.186653,-0.018250
sz.002713,2024-04-30,2023-12-31,-1.545034,22.829344,0.952631,1.154182,-0.061552,0.763048,1.169246,-0.068990
sz.002714,2024-04-27,2023-12-31,-0.063342,2.884987,0.570929,1.022892,-0.037596,0.999468,3.532279,-0.010649
sz.002715,2024-03-30,2023-12-31,0.059156,2.523158,0.536708,1.000000,0.043683,0.727032,0.647179,0.092841
sz.002716,2024-04-26,2023-12-31,-0.092119,2.378854,1.238463,1.000000,-0.031268,1.001008,2.502084,-0.012484
sz.002717,2024-04-30,2023-12-31,-0.403347,6.083254,0.128860,0.970836,-0.530002,1.045564,1.258458,-0.402799
sz.002718,2024-04-27,2023-12-31,0.059390,1.538836,0.605795,1.009378,0.063117,0.885580,1.144987,0.062247
sz.002719,2024-04-23,2023-12-31,-0.191921,2.739873,0.511436,0.983318,-0.139286,0.964402,1.040763,-0.138770
sz.002721,2024-03-28,2023-12-31,,-6.345436,0.432004,1.037539,0.425684,1.020406,0.652840,0.639010
sz.002722,2024-04-16,2023-12-31,0.054653,1.296805,0.935606,1.001731,0.044967,0.781944,0.943951,0.060921
sz.002723,2024-04-30,2023-12-31,-0.005572,2.227494,0.580103,0.790872,-0.005452,0.714515,-2.034005,0.003751
sz.002724,2024-04-23,2023-12-31,0.015304,1.363177,0.437208,4.052376,0.006337,0.483033,1.089355,0.012043
sz.002725,2024-04-27,2023-12-31,-0.051398,1.271441,0.507017,0.998191,-0.079876,0.812538,0.990938,-0.099203
sz.002726,2024-04-16,2023-12-31,-0.640688,2.976697,1.863419,1.036857,-0.111399,1.040249,1.053440,-0.101657
sz.002727,2024-04-27,2023-12-31,0.072428,2.163604,1.058921,0.980423,0.032244,0.797668,0.924019,0.043747
sz.002728,2024-03-08,2023-12-31,0.148324,1.481695,0.421970,1.000000,0.237231,0.864099,0.985261,0.278649
sz.002729,2024-04-29,2023-12-31,0.037842,1.218803,0.461042,1.002788,0.067157,1.043309,0.959865,0.067061
sz.002730,2024-04-19,2023-12-31,0.078659,1.561381,0.578496,0.957970,0.090905,0.893926,1.086659,0.093582
sz.002731,2024-04-29,2023-12-31,0.121135,2.930036,1.092682,1.857658,0.020368,0.677548,0.659961,0.045549
sz.002732,2024-03-30,2023-12-31,0.136439,1.449721,1.017273,1.008988,0.091692,0.896834,0.986404,0.103649
sz.002733,2024-04-30,2023-12-31,0.051762,2.000156,0.671304,1.020455,0.037778,0.783039,0.903258,0.053412
sz.002734,2024-04-26,2023-12-31,0.022273,2.489579,0.609011,0.977103,0.015035,0.987223,0.446250,0.034127
sz.002735,2024-04-30,2023-12-31,0.045048,1.985006,0.666969,0.853172,0.039881,0.813512,0.815859,0.060088
sz.002736,2024-04-17,2023-12-31,0.059144,3.944387,0.040399,1.000000,0.371158,0.937585,,
sz.002737,2024-04-26,2023-12-31,0.249580,1.551448,0.819379,0.960688,0.204365,0.859879,1.024520,0.231979
sz.002738,2024-04-26,2023-12-31,0.224322,1.390088,0.439453,1.002666,0.366235,0.909962,1.006079,0.400041
sz.002739,2024-04-30,2023-12-31,0.120607,3.426351,0.564118,0.978448,0.063773,1.130183,0.518261,0.108877
sz.002740,2024-04-29,2023-12-31,,-1.418881,0.164652,0.999942,-3.479332,0.985726,1.389210,-2.540808
sz.002741,2024-04-27,2023-12-31,-0.276352,2.236288,0.774506,0.999503,-0.159634,0.834801,1.082492,-0.176652
sz.002742,2024-04-30,2023-12-31,-0.787812,6.868211,0.515160,1.104399,-0.201610,1.248123,1.957046,-0.082538
sz.002743,2024-04-26,2023-12-31,0.030425,3.417194,0.429665,0.993172,0.020864,0.949122,0.390974,0.056225
sz.002745,2024-04-18,2023-12-31,0.031764,1.820661,0.711600,0.954324,0.025691,0.688243,0.987593,0.037797
sz.002746,2024-04-23,2023-12-31,0.050021,1.430034,0.895131,0.915403,0.042688,1.152354,1.291448,0.028684
sz.002747,2024-04-30,2023-12-31,0.049352,3.349820,0.507518,1.017652,0.028526,0.796470,0.593787,0.060316
sz.002748,2024-04-27,2023-12-31,0.013627,1.631191,0.954915,1.288189,0.006791,0.476676,0.697019,0.020440
sz.002749,2024-04-25,2023-12-31,0.185649,1.510669,0.756712,0.941709,0.172455,0.863632,1.041104,0.191802
sz.002750,2024-04-30,2023-12-31,-0.129583,1.259309,0.125646,0.841922,-0.972742,1.024559,0.984404,-0.964466
sz.002752,2024-04-30,2023-12-31,0.107866,2.707358,0.848744,0.993565,0.047246,0.870563,0.845756,0.064168
sz.002753,2024-04-29,2023-12-31,0.044963,1.465464,1.381214,1.000000,0.022214,0.907605,0.734220,0.033335
sz.002755,2024-04-29,2023-12-31,-0.050667,1.183405,0.416088,0.715876,-0.143738,1.032600,0.954495,-0.145836
sz.002756,2024-04-30,2023-12-31,0.269738,1.224459,0.788178,0.963791,0.289996,0.840235,1.064579,0.324200
sz.002757,2024-04-27,2023-12-31,0.073398,1.656588,0.927881,0.957871,0.049851,0.809201,0.899255,0.068507
sz.002758,2024-04-26,2023-12-31,0.087895,4.593569,2.056425,0.470703,0.019768,0.758788,1.009534,0.025806
sz.002759,2024-03-25,2023-12-31,0.008646,1.647722,0.314048,0.990854,0.016862,0.719515,1.137061,0.020611
sz.002760,2024-04-27,2023-12-31,-0.062979,1.721597,0.423751,1.000000,-0.086329,0.944513,1.103284,-0.082844
sz.002761,2024-04-25,2023-12-31,0.048629,14.448670,0.795684,0.649796,0.006510,0.697527,1.720674,0.005424
sz.002762,2024-04-18,2023-12-31,-0.027492,1.073824,0.222482,0.997415,-0.115370,1.135393,0.917128,-0.110795
sz.002763,2024-03-30,2023-12-31,0.089662,1.370669,1.053482,0.861763,0.072054,0.676667,1.041580,0.102233
sz.002765,2024-03-29,2023-12-31,-0.158989,2.138506,0.571739,0.983988,-0.132151,0.967800,1.029348,-0.132654
sz.002766,2024-03-26,2023-12-31,0.047805,1.786778,1.033984,1.027912,0.025173,0.938706,1.133398,0.023660
sz.002767,2024-04-10,2023-12-31,0.009451,1.362460,0.567996,0.811015,0.015058,1.070753,1.216262,0.011563
sz.002768,2024-04-26,2023-12-31,0.109011,3.253114,1.254303,0.877081,0.030460,0.932710,0.865465,0.037734
sz.002769,2024-04-30,2023-12-31,-0.075624,4.968951,0.093521,0.817835,-0.198986,1.001634,1.136913,-0.174737
sz.002770,2024-04-19,2023-12-31,,-0.836595,0.724270,1.000000,2.550404,1.000544,0.999964,2.549108
sz.002771,2024-04-26,2023-12-31,-0.070210,1.561008,0.411369,0.840363,-0.130105,0.947159,1.011447,-0.135809
sz.002772,2024-03-26,2023-12-31,0.046839,1.855406,0.305480,1.000161,0.082625,1.000000,0.754027,0.109579
sz.002773,2024-04-25,2023-12-31,0.142089,1.105031,0.487060,1.013230,0.260552,0.835651,1.044441,0.298528
sz.002774,2024-04-02,2023-12-31,0.117169,1.698269,0.793060,0.997954,0.087174,0.888180,1.008528,0.097319
sz.002775,2024-04-12,2023-12-31,-0.612688,22.364424,0.188011,0.907681,-0.160533,0.933759,3.448772,-0.049850
sz.002776,2024-04-25,2023-12-31,,-0.661037,0.146466,1.003857,-2.338754,1.091216,1.248216,-1.717055
sz.002777,2024-04-03,2023-12-31,0.104520,1.630953,0.514047,0.939477,0.132699,0.943289,1.029167,0.136690
sz.002778,2024-04-25,2023-12-31,-0.308980,2.894823,0.425947,0.976991,-0.256485,1.029849,1.131364,-0.220134
sz.002779,2024-04-26,2023-12-31,0.071118,1.378759,0.714960,1.000000,0.072146,0.920911,1.043247,0.075094
sz.002780,2024-04-30,2023-12-31,0.054511,1.623118,0.778056,1.607451,0.026852,0.724331,0.751034,0.049361
sz.002781,2024-04-29,2023-12-31,,-1.719163,0.115319,0.992588,-2.078020,1.030495,1.531996,-1.316274
sz.002782,2024-03-27,2023-12-31,0.066646,2.281236,1.196924,0.873583,0.027941,0.771750,0.944306,0.038339
